title,destination,image_id,image_url,image_thumb_url,image_title,image_name,image_width,image_height,image_copyright,image_license,image_license_url,location_lat,location_lng,location_city_id,location_city_istat,location_city_city,location_city_country,location_city_province,location_city_province_short,location_city_region,permalink,updated_at
"Sasso Marconi",Bologna-Modena,384,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/384/Sasso_Marconi%2CBologna%2CVilla_Marconi%2CBiopresto%2CWIkiM._CC_BY_SA_30.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/384/conversions/Sasso_Marconi%2CBologna%2CVilla_Marconi%2CBiopresto%2CWIkiM._CC_BY_SA_30-thumb.jpg,"Sasso Marconi (BO), Villa Marconi,","Sasso_Marconi,Bologna,Villa_Marconi,Biopresto,WIkiM._CC_BY_SA_30",1200,900,"Sasso Marconi (BO), Villa Marconi, ph. Biopresto","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.3946093,11.2446321,245,37057,"Sasso Marconi",Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/sasso-marconi,"2020-07-31 15:24:23"
Monterenzio,Bologna-Modena,2087,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2060/Monterenzio%2Cpanorama%2Carchivio-comune-Monterenzio%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2060/conversions/Monterenzio%2Cpanorama%2Carchivio-comune-Monterenzio%2C-CC-BY-NC-SA-3.0-thumb.jpg,,"Monterenzio,panorama,archivio comune Monterenzio, CC-BY-NC-SA 3.0",1265,660,"Monterenzio (BO), panorama, archivio comune Monterenzio","CC BY-NC 3.0",http://creativecommons.org/licenses/by-nc/3.0/it/legalcode,44.3252363,11.4050233,230,37041,Monterenzio,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/monterenzio,"2020-09-09 15:50:31"
Monzuno,Bologna-Modena,382,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/382/Monzuno%2CBologna%2CPanorama%2CLigaDue%2CWikiM_CC_BY_SA_40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/382/conversions/Monzuno%2CBologna%2CPanorama%2CLigaDue%2CWikiM_CC_BY_SA_40-thumb.jpg,"Monzuno (BO), Panorama","Monzuno,Bologna,Panorama,LigaDue,WikiM_CC_BY_SA_40",1200,798,"Monzuno (BO), Panorama, ph. LigaDue","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.2783542,11.2711398,232,37044,Monzuno,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/monzuno,"2020-10-16 11:10:53"
"Castiglione dei Pepoli",Bologna-Modena,381,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/381/castiglione-dei-Pepoli_bo_palazzo_comunale_archivio_comune_castiglione-dei-pepoli.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/381/conversions/castiglione-dei-Pepoli_bo_palazzo_comunale_archivio_comune_castiglione-dei-pepoli-thumb.jpg,"Castiglione dei Pepoli (BO), Palazzo comunale","castiglione dei Pepoli_bo_palazzo_comunale_archivio_comune_castiglione dei pepoli",1200,800,"Castiglione dei Pepoli (BO), Palazzo comunale, ph. Comune Castiglione dei Pepoli","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.1419232,11.1530467,210,37022,"Castiglione dei Pepoli",Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/castiglione-dei-pepoli,"2020-07-31 15:22:21"
"San Benedetto Val di Sambro",Bologna-Modena,2021,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1994/S.BenedettoValdiSambro_strada-romana_PH.Lorenza-Vaccari_Archivio-comune-S.BenedettoValdiSambro%2C-CC-BY_NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1994/conversions/S.BenedettoValdiSambro_strada-romana_PH.Lorenza-Vaccari_Archivio-comune-S.BenedettoValdiSambro%2C-CC-BY_NC-SA-3.0-thumb.jpg,"S. Benedetto Val di Sambro (BO), strada romana","S.BenedettoValdiSambro_strada romana_PH.Lorenza Vaccari_Archivio comune S.BenedettoValdiSambro, CC-BY_NC-SA 3.0",1255,840,"S. Benedetto Val di Sambro (BO), strada romana, ph. Lorenza Vaccari, Archivio comune S. Benedetto Val di Sambro","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.215572,11.233325,239,37051,"San Benedetto Val di Sambro",Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/san-benedetto-val-di-sambro,"2020-08-05 15:21:33"
Loiano,Bologna-Modena,379,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/379/loiano_bo_osservatorio_astronomico_archivio_unione-_savena-idice.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/379/conversions/loiano_bo_osservatorio_astronomico_archivio_unione-_savena-idice-thumb.jpg,"Loiano (BO), Osservatorio Astronomico","loiano_bo_osservatorio_astronomico_archivio_unione _savena idice",1200,798,"Loiano (BO), Osservatorio Astronomico, Archivio Unione Savena Idice","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.2701603,11.3217217,222,37034,Loiano,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/loiano,"2020-10-08 15:30:49"
Pianoro,Bologna-Modena,2022,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1995/Pianoro_Santuario_Monte-delle-Formiche%2C-Archivo-comune-Pianoro%2CCC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1995/conversions/Pianoro_Santuario_Monte-delle-Formiche%2C-Archivo-comune-Pianoro%2CCC-BY-NC-SA-3.0-thumb.jpg,"Pianoro (BO), Santuario Monte delle Formiche","Pianoro_Santuario_Monte delle Formiche, Archivo comune Pianoro,CC-BY-NC-SA 3.0",1684,1123,"Pianoro (BO), Santuario Monte delle Formiche, Archivio comune Pianoro","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.3851326,11.3432506,235,37047,Pianoro,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/pianoro,"2020-08-05 15:15:53"
Monghidoro,Bologna-Modena,378,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/378/Monghidoro%2CBologna%2CPanorama%2CArchivio_Comune_di_Monghidoro_CC_BY_NC_SA.jpeg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/378/conversions/Monghidoro%2CBologna%2CPanorama%2CArchivio_Comune_di_Monghidoro_CC_BY_NC_SA-thumb.jpg,"Monghidoro (BO), Panorama","Monghidoro,Bologna,Panorama,Archivio_Comune_di_Monghidoro_CC_BY_NC_SA",2048,659,"Monghidoro (BO), Panorama, ph. Comune di Monghidoro","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.2194296,11.3166141,228,37040,Monghidoro,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/monghidoro,"2020-07-31 15:14:41"
Bondeno,Romagna,1787,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1760/Bondeno-%28FE%29%2C-Rocca-di-Stellata%2C-ph.-Beretta%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1760/conversions/Bondeno-%28FE%29%2C-Rocca-di-Stellata%2C-ph.-Beretta%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Bondeno (FE), Rocca di Stellata","Bondeno (FE), Rocca di Stellata, ph. Beretta, Archivio Comune e provincia di Ferrara, CC-BY-NC-SA 3.0",2000,1328,"Bondeno (FE), Rocca di Stellata, ph. Beretta, Archivio Comune e provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8851634,11.4181772,251,38003,Bondeno,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/bondeno,"2020-12-31 08:12:14"
Copparo,Romagna,465,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/465/Copparo%2CFerrara%2CMunicipio_ex_delizia_estense%2CPh_meneghetti_RichiestaProvFe_CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/465/conversions/Copparo%2CFerrara%2CMunicipio_ex_delizia_estense%2CPh_meneghetti_RichiestaProvFe_CC_BY_NC_SA-thumb.jpg,"Copparo (FE), Municipio Ex Delizia Estense","Copparo,Ferrara,Municipio_ex_delizia_estense,Ph_meneghetti_RichiestaProvFe_CC_BY_NC_SA",1200,815,"Copparo (FE), Municipio Ex Delizia Estense, Ph. Meneghetti, Prov. Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8952558,11.8289819,255,38007,Copparo,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/copparo,"2020-12-31 08:10:40"
"Jolanda di Savoia",Romagna,1788,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1761/Jolanda-di-Savoia-%28FE%29%2C-Risaie%2C-ph.-leimmagini%2C-Archivio-Destinazione-Romagna%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1761/conversions/Jolanda-di-Savoia-%28FE%29%2C-Risaie%2C-ph.-leimmagini%2C-Archivio-Destinazione-Romagna%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Jolanda di Savoia (FE), Risaie","Jolanda di Savoia (FE), Risaie, ph. leimmagini, Archivio Destinazione Romagna, CC-BY-NC-SA 3.0",1500,1000,"Jolanda di Savoia (FE), Risaie, ph. leimmagini, Archivio Destinazione Romagna","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8854326,11.9769372,259,38010,"Jolanda di Savoia",Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/jolanda-di-savoia,"2020-12-31 08:08:32"
Lagosanto,Romagna,2469,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2442/Lagosanto-%28FE%29%2C-Chiesa-S.-Maria-della-neve%2C-ph.-Capuano%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2442/conversions/Lagosanto-%28FE%29%2C-Chiesa-S.-Maria-della-neve%2C-ph.-Capuano%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Lagosanto (FE), Chiesa S. Maria della neve","Lagosanto (FE), Chiesa S. Maria della neve, ph. Capuano, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0",1920,1364,"Lagosanto (FE), Chiesa S. Maria della neve, ph. Capuano","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7655109,12.140921,260,38011,Lagosanto,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/lagosanto,"2021-01-05 13:55:26"
"Masi Torello",Romagna,1790,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1763/Masi-Torello-%28FE%29%2C-Chiesa-di-San-Leonardo-Abate%2C-ph.-Baraldi%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1763/conversions/Masi-Torello-%28FE%29%2C-Chiesa-di-San-Leonardo-Abate%2C-ph.-Baraldi%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Masi Torello (FE), Chiesa di San Leonardo Abate","Masi Torello (FE), Chiesa di San Leonardo Abate, ph. Baraldi, Archivio Comune e provincia di Ferrara, CC-BY-NC-SA 3.0",1824,1095,"Masi Torello (FE), Chiesa di San Leonardo Abate, ph. Baraldi, Archivio Comune e provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7940749,11.7951886,261,38012,"Masi Torello",Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/masi-torello,"2020-12-31 08:03:51"
"Poggio Renatico",Romagna,455,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/455/Poggio-Renatico-FE-Torre-Uccellino-Archivio_Comune_Ferrara-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/455/conversions/Poggio-Renatico-FE-Torre-Uccellino-Archivio_Comune_Ferrara-CC_BY_NC_SA-thumb.jpg,"Poggio Renatico (FE), Torre Uccellino","Poggio Renatico-FE-Torre Uccellino-Archivio_Comune_Ferrara-CC_BY_NC_SA",1200,800,"Poggio Renatico (FE), Torre Uccellino, ph. Comune Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7661678,11.4873328,268,38018,"Poggio Renatico",Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/poggio-renatico,"2021-01-04 18:07:37"
"Vigarano Mainarda",Romagna,453,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/453/Vigarano_Mainarda%2CFerrara%2CDelizia_Diamantina_Giardini%2CPh_baraldi_RIchiestaProvFe_CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/453/conversions/Vigarano_Mainarda%2CFerrara%2CDelizia_Diamantina_Giardini%2CPh_baraldi_RIchiestaProvFe_CC_BY_NC_SA-thumb.jpg,"Vigarano Mainarda (FE), Delizia Diamantina Giardini","Vigarano_Mainarda,Ferrara,Delizia_Diamantina_Giardini,Ph_baraldi_RIchiestaProvFe_CC_BY_NC_SA",1200,795,"Vigarano Mainarda (FE), Delizia Diamantina Giardini, Ph. Baraldi, Prov. Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.842433,11.4982182,273,38022,"Vigarano Mainarda",Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/vigarano-mainarda,"2021-01-05 14:02:09"
Argenta,Romagna,1786,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1759/Argenta-%28FE%29%2C-Museo-delle-Valli%2C-ph.-Baraldi%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1759/conversions/Argenta-%28FE%29%2C-Museo-delle-Valli%2C-ph.-Baraldi%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Argenta (FE), Museo delle Valli","Argenta (FE), Museo delle Valli, ph. Baraldi, Archivio Comune e provincia di Ferrara, CC-BY-NC-SA 3.0",2000,1102,"Argenta (FE), Museo delle Valli, ph. Baraldi, Archivio Comune e provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.6142516,11.8356189,249,38001,Argenta,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/argenta,"2021-01-07 15:43:51"
Cento,Romagna,451,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/451/Cento%2CFerrara%2CPalazzo_del_Governatore%2CPh_jejje1994_WLM2017_CC_BY_SA_40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/451/conversions/Cento%2CFerrara%2CPalazzo_del_Governatore%2CPh_jejje1994_WLM2017_CC_BY_SA_40-thumb.jpg,"Cento (FE), Palazzo del Governatore","Cento,Ferrara,Palazzo_del_Governatore,Ph_jejje1994_WLM2017_CC_BY_SA_40",1200,800,"Cento (FE), Palazzo del Governatore, ph. jejje1994","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.7269757,11.2901761,252,38004,Cento,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/cento,"2021-01-07 16:00:27"
Codigoro,Romagna,2468,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2441/Codigoro-%28FE%29%2C-Abbazia-di-Pomposa%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2441/conversions/Codigoro-%28FE%29%2C-Abbazia-di-Pomposa%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Codigoro (FE), Abbazia di Pomposa","Codigoro (FE), Abbazia di Pomposa, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0",1920,1270,"Codigoro (FE), Abbazia di Pomposa, Archivio Provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8318186,12.10495,253,38005,Codigoro,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/codigoro,"2021-04-07 18:05:48"
Comacchio,Romagna,449,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/449/Comacchio%2CFerrara%2CCentro_Storico_ponti%2CPh_nbisi_WLM2016_CC_BY_SA_40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/449/conversions/Comacchio%2CFerrara%2CCentro_Storico_ponti%2CPh_nbisi_WLM2016_CC_BY_SA_40-thumb.jpg,"Comacchio (FE), Centro Storico","Comacchio,Ferrara,Centro_Storico_ponti,Ph_nbisi_WLM2016_CC_BY_SA_40",1200,704,"Comacchio (FE), centro Storico, ph. nbisi","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.6925456,12.1811521,254,38006,Comacchio,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/comacchio,"2021-01-07 16:02:03"
Ferrara,Romagna,1937,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1910/01-Ferrara%2C-Castello-Estense-Ph.-Provincia-di-Ferrara.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1910/conversions/01-Ferrara%2C-Castello-Estense-Ph.-Provincia-di-Ferrara-thumb.jpg,"Ferrara, Castello Estense","01 Ferrara, Castello Estense Ph. Provincia di Ferrara",1600,1066,"Ferrara, Castello Estense, ph. Provincia di Ferrara","CC BY-NC-SA 4.0",http://creativecommons.org/licenses/by-nc-sa/4.0/it/legalcode,44.8376817,11.6194771,256,38008,Ferrara,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/ferrara,"2021-04-07 18:00:56"
Goro,Romagna,1785,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1758/Goro-%28FE%29%2C-il-Faro%2C-ph.-Baraldi%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1758/conversions/Goro-%28FE%29%2C-il-Faro%2C-ph.-Baraldi%2C-Archivio-Comune-e-provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Goro (FE), il Faro","Goro (FE), il Faro, ph. Baraldi, Archivio Comune e provincia di Ferrara, CC-BY-NC-SA 3.0",2520,1194,"Goro (FE), il Faro, foto Baraldi, Archivio Comune e provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.852385,12.294848,258,38025,Goro,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/goro,"2021-04-07 18:40:15"
Portomaggiore,Romagna,2467,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2440/Portomaggiore-%28FE%29%2C-Delizia-del-Verginese%2C-ph.-Luca-Beretta%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2440/conversions/Portomaggiore-%28FE%29%2C-Delizia-del-Verginese%2C-ph.-Luca-Beretta%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Portomaggiore (FE), Delizia del Verginese","Portomaggiore (FE), Delizia del Verginese, ph. Luca Beretta, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0",1920,1275,"Portomaggiore (FE), Delizia del Verginese, ph. Luca Beretta, Archivio Provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.698948,11.8066984,269,38019,Portomaggiore,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/portomaggiore,"2021-04-07 18:08:06"
Voghiera,Romagna,2466,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2439/Voghiera-%28FE%29%2C-Sala-delle-Vigne%2C-ph.-Caspar-Diederik%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2439/conversions/Voghiera-%28FE%29%2C-Sala-delle-Vigne%2C-ph.-Caspar-Diederik%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Voghiera (FE), Sala delle Vigne","Voghiera (FE), Sala delle Vigne, ph. Caspar Diederik, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0",1920,1080,"Voghiera (FE), Sala delle Vigne, ph. Caspar Diederik, Archivio Provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7529694,11.7578739,274,38023,Voghiera,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/voghiera,"2021-04-07 18:17:42"
Mesola,Romagna,444,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/444/Mesola%2CFerrara%2CCastello_estense_di_Mesola%2CPh_gavagna_RichiestaProv.Ferrara_CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/444/conversions/Mesola%2CFerrara%2CCastello_estense_di_Mesola%2CPh_gavagna_RichiestaProv.Ferrara_CC_BY_NC_SA-thumb.jpg,"Mesola (FE), Castello Estense","Mesola,Ferrara,Castello_estense_di_Mesola,Ph_gavagna_RichiestaProv.Ferrara_CC_BY_NC_SA",1200,800,"Mesola (FE), Castello Estense, ph. Gavagna, Archivio Comune e provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.9235084,12.2310149,263,38014,Mesola,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/mesola,"2020-12-31 07:56:38"
Ostellato,Romagna,443,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/443/Ostellato%2CFerrara%2Ccicloturismo%2CPh_Alberto-Sarrantonio_CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/443/conversions/Ostellato%2CFerrara%2Ccicloturismo%2CPh_Alberto-Sarrantonio_CC_BY_NC_SA-thumb.jpg,"Ostellato (FE), Cicloturismo","Ostellato,Ferrara,cicloturismo,Ph_Alberto Sarrantonio_CC_BY_NC_SA",1200,800,"Ostellato (FE), Cicloturismo, ph Alberto Sarrantonio","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7457865,11.9404696,267,38017,Ostellato,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/ostellato,"2021-04-07 18:19:57"
"Lido delle Nazioni",Romagna,2465,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2438/Comacchio-%28FE%29%2C-Lago-delle-Nazioni%2C-ph.-Caspar-Diederik%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2438/conversions/Comacchio-%28FE%29%2C-Lago-delle-Nazioni%2C-ph.-Caspar-Diederik%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Comacchio (FE), Lago delle Nazioni","Comacchio (FE), Lago delle Nazioni, ph. Caspar Diederik, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0",1920,1280,"Comacchio (FE), Lago delle Nazioni, ph. Caspar Diederik, Archivio Provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.740878,12.243098,254,38006,Comacchio,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/lido-delle-nazioni,"2021-01-05 13:46:16"
"Lido di Pomposa",Romagna,2464,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2437/Comacchio-%28FE%29%2C-Lidi-ferraresi%2C-ph.-Capuano%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2437/conversions/Comacchio-%28FE%29%2C-Lidi-ferraresi%2C-ph.-Capuano%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Comacchio (FE), Lidi ferraresi","Comacchio (FE), Lidi ferraresi, ph. Capuano, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0",1920,1280,"Comacchio (FE), Lidi ferraresi, ph. Capuano, Archivio Provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.7183115,12.2406385,254,38006,Comacchio,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/lido-di-pomposa,"2021-01-05 13:45:21"
"Lido di Spina",Romagna,2463,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2436/Comacchio-%28FE%29%2C-Lidi-ferraresi%2C-ph.-Caspar-Diederik%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg.jpg.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2436/conversions/Comacchio-%28FE%29%2C-Lidi-ferraresi%2C-ph.-Caspar-Diederik%2C-Archivio-Provincia-di-Ferrara%2C-CC-BY-NC-SA-3.0.jpg.jpg-thumb.jpg,"Comacchio (FE), Lidi ferraresi","Comacchio (FE), Lidi ferraresi, ph. Caspar Diederik, Archivio Provincia di Ferrara, CC-BY-NC-SA 3.0.jpg.jpg",1920,1280,"Comacchio (FE), Lidi ferraresi, ph. Caspar Diederik, Archivio Provincia di Ferrara","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.646054,12.2495448,254,38006,Comacchio,Italia,Ferrara,FE,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/lido-di-spina,"2021-01-05 13:53:06"
